fecha_factura,ingreso_al_sistema,doc,documento,proveedor,documento_1,valor_base,valor_iva,valor_total,plazo,fecha_vencimiento,mes,ano,dias_cartera,rte_fuente,rte_ica,descuentos,rte_fuente_1,rte_ica_1,total_abonos,saldo_a_pagar,unnamed_21,unnamed_22,unnamed_23,unnamed_24,total_abonado,n_abonos,ultimo_abono,saldo_pendiente,dias_por_pagar,dias_vencido,tramo_aging
2026-04-22,2026-04-30,F,FU800635171,Comercializadora Multidrogas,0,1869410.0,0.0,1869410.0,45.0,2026-06-06,6.0,2026.0,0.0,NO,NO,,0.0,0.0,1869410.0,0.0,,,,,1869410.0,4.0,2026-06-05,0.0,-45,45,pagada
2026-04-28,2026-04-30,F,DRY554519,Softys,0,28318717.0,5380556.0,33699273.0,60.0,2026-06-27,6.0,2026.0,0.0,SI,NO,849562.0,0.0,0.0,32849711.0,0.0,,,,,32849711.0,2.0,2026-07-04,849562.0,-24,24,vencida_1-30
2026-04-24,2026-04-30,F,FV10042932,Bivien,0,9057039.0,1720837.0,10777876.0,45.0,2026-06-08,6.0,2026.0,0.0,NO,NO,,0.0,0.0,10777876.0,0.0,,,,,10777876.0,1.0,2026-06-12,0.0,-43,43,pagada
2026-05-11,2026-05-18,F,FG10877,Laboratorio San Jorge SAS,0,12424943.0,396477.0,12821420.0,0.0,2026-05-11,5.0,2026.0,0.0,SI,SI,,310623.575,0.0,12510796.0,-0.07500000001,,,,,12510796.0,3.0,2026-05-27,310624.0,-71,71,vencida_61-90
2026-04-26,2026-05-06,F,BF795220,Tecnoquimicas,0,4804236.0,912804.0,5717040.0,35.0,2026-05-31,5.0,2026.0,0.0,NO,NO,,0.0,0.0,5717040.0,0.0,,,,,5717040.0,1.0,2026-06-01,0.0,-51,51,pagada
2026-04-30,2026-05-06,F,FV10043664,Bivien,0,15332810.0,2913234.0,18246044.0,45.0,2026-06-14,6.0,2026.0,0.0,NO,NO,,0.0,0.0,18246044.0,0.0,,,,,18246044.0,1.0,2026-06-20,0.0,-37,37,pagada
2026-05-05,2026-05-07,F,FE2882,Grupo Family & Home,0,3146218.0,597781.0,3743999.0,60.0,2026-07-04,7.0,2026.0,0.0,SI,SI,,78655.45,24225.8786,3641118.0,-0.3286,,,,,3641118.0,1.0,2026-07-02,102881.0,-17,17,vencida_1-30
2026-04-29,2026-05-08,F,FA6374,Armaty,0,1370936.0,260477.0,1631413.0,30.0,2026-05-29,5.0,2026.0,0.0,SI,NO,,34273.4,0.0,1597140.0,-0.4,,,,,1597140.0,1.0,2026-05-28,34273.0,-53,53,vencida_31-60
2026-05-05,2026-05-08,F,FE8634,Infantiles ABBA,0,6093650.0,1157793.0,7251443.0,30.0,2026-06-04,6.0,2026.0,0.0,SI,NO,,152341.25,0.0,7099102.0,-0.25,,,,,7099102.0,1.0,2026-06-04,152341.0,-47,47,vencida_31-60
2026-05-05,2026-05-08,R,29971,Infantiles ABBA,0,6093650.0,0.0,6093650.0,30.0,2026-06-04,6.0,2026.0,0.0,SI,NO,,0.0,0.0,6093650.0,0.0,,,,,6093650.0,1.0,2026-06-17,0.0,-47,47,pagada
2026-05-12,2026-05-13,F,BF811266,Tecnoquimicas,0,53319088.0,10048269.0,63367357.0,35.0,2026-06-16,6.0,2026.0,0.0,NO,NO,,0.0,0.0,63367357.0,0.0,,,,,63367357.0,2.0,2026-06-16,0.0,-35,35,pagada
2026-04-30,2026-05-13,F,FA6386,Armaty,0,992510.0,188577.0,1181087.0,30.0,2026-05-30,5.0,2026.0,0.0,SI,NO,,24812.75,0.0,1156274.0,-0.05,,,,,1156274.0,1.0,2026-05-28,24813.0,-52,52,vencida_31-60
2026-05-08,2026-05-13,F,FE27700,Farmadisa,0,2832336.0,538144.0,3370480.0,60.0,2026-07-07,7.0,2026.0,0.0,NO,NO,,0.0,0.0,3370480.0,0.0,,,,,3370480.0,1.0,2026-07-06,0.0,-14,14,pagada
2026-04-30,2026-05-13,R,6830,Forros para Coche,0,750000.0,0.0,750000.0,0.0,2026-04-30,4.0,2026.0,0.0,NO,NO,,0.0,0.0,750000.0,0.0,,,,,750000.0,1.0,,0.0,-82,82,pagada
2026-05-12,2026-05-14,F,FE1703,Grupo Family & Home,0,7714200.0,1465698.0,9179898.0,60.0,2026-07-11,7.0,2026.0,0.0,SI,SI,,192855.0,59399.34,8927644.0,-0.34,,,,,8927644.0,1.0,2026-07-02,252254.0,-10,10,vencida_1-30
2026-05-12,2026-05-14,F,FE2912,Grupo Family & Home,0,32747393.0,6222004.0,38969397.0,60.0,2026-07-11,7.0,2026.0,0.0,SI,SI,,818684.825,252154.9261,37898557.0,-0.05110000008,,,,,37898557.0,1.0,2026-07-08,1070840.0,-10,10,vencida_1-30
2026-04-30,2026-05-14,F,FV10043592,Bivien,0,22251351.0,4227756.0,26479107.0,45.0,2026-06-14,6.0,2026.0,0.0,NO,NO,,0.0,0.0,26479107.0,0.0,,,,,26479107.0,5.0,2026-06-27,0.0,-37,37,pagada
2026-04-23,2026-04-23,F,PK15856,Praktiplas,0,12364800.0,2349312.0,14714112.0,10.0,2026-05-03,5.0,2026.0,0.0,SI,NO,,309120.0,0.0,14404992.0,0.0,,,,,14404992.0,1.0,2026-05-22,309120.0,-79,79,vencida_61-90
2026-05-14,2026-05-18,F,FE8692,Infantiles ABBA,0,2661540.0,505692.0,3167232.0,30.0,2026-06-13,6.0,2026.0,0.0,SI,NO,,66538.5,0.0,3100694.0,-0.5,,,,,3100694.0,1.0,2026-06-16,66538.0,-38,38,vencida_31-60
2026-05-14,2026-05-18,R,30021,Infantiles ABBA,0,2661540.0,0.0,2661540.0,30.0,2026-06-13,6.0,2026.0,0.0,SI,NO,,0.0,0.0,2661540.0,0.0,,,,,2661540.0,1.0,2026-06-17,0.0,-38,38,pagada
2026-03-28,2026-03-31,F,FU800631053,Comercializadora Multidrogas,0,1868346.0,354985.0,2223331.0,45.0,2026-05-12,5.0,2026.0,0.0,NO,NO,,0.0,0.0,2223331.0,0.0,,,,,2223331.0,2.0,2026-05-20,0.0,-70,70,pagada
2026-03-27,2026-03-31,F,FU800630966,Comercializadora Multidrogas,0,3501060.0,489960.0,3991020.0,45.0,2026-05-11,5.0,2026.0,0.0,NO,NO,,0.0,0.0,3991020.0,0.0,,,,,3991020.0,2.0,2026-05-20,0.0,-71,71,pagada
2026-04-18,2026-04-30,F,CR1900060962,Roma SA,0,4427328.0,841192.0,5268520.0,45.0,2026-06-02,6.0,2026.0,0.0,NO,NO,442733.0,0.0,0.0,4825787.0,0.0,,,,,4825787.0,1.0,2026-06-01,442733.0,-49,49,vencida_31-60
2026-05-15,2026-05-23,F,FU800639410,Comercializadora Multidrogas,0,70748344.0,1022252.0,71770596.0,45.0,2026-06-29,6.0,2026.0,0.0,NO,NO,,0.0,0.0,71770596.0,0.0,,,,,71770596.0,3.0,2026-06-30,0.0,-22,22,pagada
2026-05-15,2026-05-24,F,FE8698,Infantiles ABBA,0,1005875.0,191116.0,1196991.0,30.0,2026-06-14,6.0,2026.0,0.0,SI,NO,,0.0,0.0,1196991.0,0.0,,,,,1196991.0,1.0,2026-06-16,0.0,-37,37,pagada
2026-05-15,2026-05-24,R,30033,Infantiles ABBA,0,1005875.0,0.0,1005875.0,30.0,2026-06-14,6.0,2026.0,0.0,SI,NO,,0.0,0.0,1005875.0,0.0,,,,,1005875.0,1.0,2026-07-01,0.0,-37,37,pagada
2026-05-21,2026-05-25,F,FV10045567,Bivien,0,9100593.0,1729112.0,10829705.0,45.0,2026-07-05,7.0,2026.0,0.0,NO,NO,,0.0,0.0,10829705.0,0.0,,,,,10829705.0,1.0,2026-07-09,0.0,-16,16,pagada
2026-05-21,2026-05-25,F,BF823118,Tecnoquimicas,0,32673592.0,6207982.0,38881574.0,35.0,2026-06-25,6.0,2026.0,0.0,NO,NO,,0.0,0.0,38881574.0,0.0,,,,,38881574.0,1.0,2026-06-26,0.0,-26,26,pagada
2026-04-27,2026-05-25,F,FECR199967,Distribuidora Extra SAS,0,2706899.0,514310.0,3221209.0,30.0,2026-05-27,5.0,2026.0,0.0,SI,NO,,67672.475,0.0,3153537.0,-0.475,,,,,3153537.0,1.0,2026-05-28,67672.0,-55,55,vencida_31-60
2026-04-27,2026-05-25,F,FECR199970,Distribuidora Extra SAS,0,1659067.0,315223.0,1974290.0,30.0,2026-05-27,5.0,2026.0,0.0,SI,NO,,41476.675,0.0,1932813.0,-0.075,,,,,1932813.0,1.0,2026-05-28,41477.0,-55,55,vencida_31-60
2026-05-25,2026-05-26,F,FE2952,Grupo Family & Home,FE2952,11379832.0,2162168.0,13542000.0,60.0,2026-07-24,7.0,2026.0,57.0,SI,SI,,284495.8,87624.7064,0.0,13169879.49,,,,,0.0,,,13542000.0,3,0,al_dia
2026-05-25,2026-05-26,F,FE1717,Grupo Family & Home,FE1717,2571400.0,488566.0,3059966.0,60.0,2026-07-24,7.0,2026.0,57.0,SI,SI,,64285.0,19799.78,0.0,2975881.22,,,,,0.0,,,3059966.0,3,0,al_dia
2026-05-25,2026-05-26,F,DRY557886,Softys,DRY557886,3582122.0,680603.0,4262725.0,60.0,2026-07-24,7.0,2026.0,57.0,SI,NO,,0.0,0.0,0.0,4262725.0,,,,,0.0,,,4262725.0,3,0,al_dia
2026-06-04,2026-06-09,F,FG11314,Laboratorio San Jorge SAS,0,4840336.0,919663.0,5759999.0,0.0,2026-06-04,6.0,2026.0,0.0,SI,SI,,121008.4,0.0,5638991.0,-0.4,,,,,5638991.0,1.0,2026-05-27,121008.0,-47,47,vencida_31-60
2026-05-28,2025-06-01,F,S1815,Tecnoquimicas,0,11082100.0,2105599.0,13187699.0,35.0,2026-07-02,7.0,2026.0,0.0,NO,NO,,0.0,0.0,13187699.0,0.0,,,,,13187699.0,1.0,2026-07-02,0.0,-19,19,pagada
2026-05-29,2026-06-01,F,FE27808,Farmadisa,FE27808,797940.0,151609.0,949549.0,60.0,2026-07-28,7.0,2026.0,53.0,NO,NO,,0.0,0.0,0.0,949549.0,,,,,0.0,,,949549.0,7,0,al_dia
2026-05-31,2026-06-02,F,S4787,Tecnoquimicas,0,17464560.0,3318266.0,20782826.0,36.0,2026-07-06,7.0,2026.0,0.0,NO,NO,,0.0,0.0,20782826.0,0.0,,,,,20782826.0,1.0,2026-07-06,0.0,-15,15,pagada
2026-05-23,2026-06-02,F,BF825274,Tecnoquimicas,0,17146734.0,3163232.0,20309966.0,38.0,2026-06-30,6.0,2026.0,0.0,NO,NO,,0.0,0.0,20309966.0,0.0,,,,,20309966.0,1.0,2026-06-30,0.0,-21,21,pagada
2026-05-29,2026-06-02,F,FE27806,Farmadisa,FE27806,3969093.0,754128.0,4723221.0,60.0,2026-07-28,7.0,2026.0,53.0,NO,NO,,0.0,0.0,0.0,4723221.0,,,,,0.0,,,4723221.0,7,0,al_dia
2026-05-29,2026-02-03,F,DRY558669,Softys,DRY558669,2417654.0,459354.0,2877008.0,60.0,2026-07-28,7.0,2026.0,53.0,SI,NO,,0.0,0.0,0.0,2877008.0,,,,,0.0,,,2877008.0,7,0,al_dia
2026-05-29,2026-02-03,F,DRY558670,Softys,DRY558670,30256955.0,5748821.0,36005776.0,60.0,2026-07-28,7.0,2026.0,53.0,SI,NO,,756423.875,0.0,0.0,35249352.13,,,,,0.0,,,36005776.0,7,0,al_dia
2026-05-26,2026-02-03,F,FE8730,Infantiles ABBA,0,4098620.0,778738.0,4877358.0,30.0,2026-06-25,6.0,2026.0,0.0,SI,NO,,102465.5,0.0,4774893.0,-0.5,,,,,4774893.0,1.0,2026-07-06,102465.0,-26,26,vencida_1-30
2026-05-26,2026-06-03,R,30079,Infantiles ABBA,0,4153870.0,0.0,4153870.0,30.0,2026-06-25,6.0,2026.0,0.0,SI,NO,,0.0,0.0,4153870.0,0.0,,,,,4153870.0,1.0,2026-07-01,0.0,-26,26,pagada
2026-06-04,2026-06-04,F,FE2999,Grupo Family & Home,FE2999,2359664.0,448336.0,2808000.0,60.0,2026-08-03,8.0,2026.0,47.0,SI,SI,,58991.6,18169.4128,0.0,2730838.987,,,,,0.0,,,2808000.0,13,0,al_dia
2026-03-18,,F,PK15704,Praktiplas,0,557760.0,105974.0,663734.0,10.0,2026-03-28,3.0,2026.0,0.0,SI,NO,,13944.0,0.0,649790.0,0.0,,,,,649790.0,1.0,2026-06-04,13944.0,-115,115,vencida_>90
2026-06-10,2026-06-11,F,FG11392,Laboratorio San Jorge SAS,0,7385311.0,750037.0,8135348.0,0.0,2026-06-10,6.0,2026.0,0.0,SI,SI,,184632.775,0.0,7950715.0,-0.07500000002,,,,,7950715.0,1.0,2026-06-05,184633.0,-41,41,vencida_31-60
2026-06-10,2026-06-11,F,S17723,Tecnoquimicas,0,45988714.0,8525394.0,54514108.0,35.0,2026-07-15,7.0,2026.0,0.0,NO,NO,,0.0,0.0,54514108.0,0.0,,,,,54514108.0,2.0,2026-07-15,0.0,-6,6,pagada
2026-05-29,2026-06-11,F,FU800641903,Comercializadora Multidrogas,0,11740410.0,0.0,11740410.0,45.0,2026-07-13,7.0,2026.0,0.0,NO,NO,,0.0,0.0,11740410.0,0.0,,,,,11740410.0,2.0,2026-07-14,0.0,-8,8,pagada
2026-06-06,2026-06-11,F,FEP72467,Premium Trading SAS,0,4840336.0,919664.0,5760000.0,0.0,2026-06-06,6.0,2026.0,0.0,NO,NO,,0.0,0.0,5760000.0,0.0,,,,,5760000.0,1.0,2026-07-02,0.0,-45,45,pagada
2026-05-30,2026-06-12,F,FV10046992,Bivien,FV10046992,90805279.0,17253003.0,108058282.0,60.0,2026-07-29,7.0,2026.0,52.0,NO,NO,,0.0,0.0,0.0,108058282.0,,,,,0.0,,,108058282.0,8,0,al_dia
2026-06-11,2026-06-14,F,BP401,Grupo Empresarial Bernal Hoyos SAS,BP401,22643853.0,4302332.0,26946185.0,60.0,2026-08-10,8.0,2026.0,40.0,SI,NO,,566096.325,0.0,0.0,26380088.68,,,,,0.0,,,26946185.0,20,0,al_dia
2026-06-18,2026-06-19,F,FG11511,Laboratorio San Jorge SAS,0,14799476.0,396477.0,15195953.0,0.0,2026-06-18,6.0,2026.0,0.0,SI,SI,,369986.9,0.0,14825966.0,-0.1,,,,,14825966.0,1.0,2026-06-16,369987.0,-33,33,vencida_31-60
2026-06-18,2026-06-22,F,CO374476,Option SA,0,2840880.0,0.0,2840880.0,0.0,2026-06-18,6.0,2026.0,0.0,NO,NO,,0.0,0.0,2840880.0,0.0,,,,,2840880.0,1.0,2026-06-18,0.0,-33,33,pagada
2026-05-25,2026-06-17,F,PK15995,Praktiplas,0,13881798.0,2637541.0,16519339.0,10.0,2026-06-04,6.0,2026.0,0.0,SI,NO,,347044.95,0.0,16172294.0,-0.15,,,,,16172294.0,1.0,2026-06-23,347045.0,-47,47,vencida_31-60
2026-05-25,2026-06-17,F,PK15994,Praktiplas,0,303600.0,57684.0,361284.0,10.0,2026-06-04,6.0,2026.0,0.0,SI,NO,,0.0,0.0,361284.0,0.0,,,,,361284.0,1.0,2026-06-23,0.0,-47,47,pagada
2026-06-09,2026-06-17,F,FE1741,Grupo Family & Home,FE1741,5142800.0,977132.0,6119932.0,60.0,2026-08-08,8.0,2026.0,42.0,SI,SI,,128570.0,39599.56,0.0,5951762.44,,,,,0.0,,,6119932.0,18,0,al_dia
2026-06-06,2026-06-17,F,FE3008,Grupo Family & Home,FE3008,6453781.0,1226218.0,7679999.0,60.0,2026-08-05,8.0,2026.0,45.0,SI,SI,,161344.525,49694.1137,0.0,7468960.361,,,,,0.0,,,7679999.0,15,0,al_dia
2026-06-12,2026-06-19,F,FA6598,Armaty,0,2583039.0,490777.0,3073816.0,30.0,2026-07-12,7.0,2026.0,0.0,SI,NO,218243.906,64575.975,0.0,2790996.0,-0.181,,,,,2790996.0,1.0,2026-07-15,282820.0,-9,9,vencida_1-30
2026-05-29,2026-06-25,F,PK16034,Praktiplas,0,2981529.0,566490.0,3548019.0,10.0,2026-06-08,6.0,2026.0,0.0,SI,NO,,74538.225,0.0,3473481.0,-0.225,,,,,3473481.0,1.0,2026-06-23,74538.0,-43,43,vencida_31-60
2026-06-18,2026-06-23,F,S26978,Tecnoquimicas,S26978,21603333.0,4104633.0,25707966.0,35.0,2026-07-23,7.0,2026.0,33.0,NO,NO,,0.0,0.0,0.0,25707966.0,,,,,0.0,,,25707966.0,2,0,al_dia
2026-06-22,2026-06-24,F,DRY561300,Softys,DRY561300,7086574.0,1346449.0,8433023.0,60.0,2026-08-21,8.0,2026.0,29.0,SI,NO,,177164.35,0.0,0.0,8255858.65,,,,,0.0,,,8433023.0,31,0,al_dia
2026-06-24,2026-06-24,F,FE24,Diseños y Puntadas,FE24,1264000.0,0.0,1264000.0,30.0,2026-07-24,7.0,2026.0,27.0,SI,NO,,31600.0,0.0,0.0,1232400.0,,,,,0.0,,,1264000.0,3,0,al_dia
2026-06-19,2026-06-24,F,FV10048713,Bivien,FV10048713,8272404.0,1571756.0,9844160.0,45.0,2026-08-03,8.0,2026.0,32.0,NO,NO,,0.0,0.0,0.0,9844160.0,,,,,0.0,,,9844160.0,13,0,al_dia
2026-06-23,2026-06-24,R,30187,Infantiles ABBA,30187,6597110.0,0.0,6597110.0,30.0,2026-07-23,7.0,2026.0,28.0,SI,NO,,0.0,0.0,0.0,6597110.0,,,,,0.0,,,6597110.0,2,0,al_dia
2026-06-23,2026-06-24,F,FE8824,Infantiles ABBA,FE8824,6597110.0,1253451.0,7850561.0,30.0,2026-07-23,7.0,2026.0,28.0,SI,NO,,164927.75,0.0,0.0,7685633.25,,,,,0.0,,,7850561.0,2,0,al_dia
2026-06-22,2026-06-25,F,FE1781,Grupo Family & Home,FE1781,6186496.0,1175434.0,7361930.0,60.0,2026-08-21,8.0,2026.0,29.0,SI,SI,,154662.4,47636.0192,0.0,7159631.581,,,,,0.0,,,7361930.0,31,0,al_dia
2026-06-22,2026-06-25,F,FE3036,Grupo Family & Home,FE3036,6156302.0,1169697.0,7325999.0,60.0,2026-08-21,8.0,2026.0,29.0,SI,SI,,153907.55,47403.5254,0.0,7124687.925,,,,,0.0,,,7325999.0,31,0,al_dia
2026-06-24,2026-06-25,F,FE1782,Grupo Family & Home,FE1782,7941090.0,1508807.0,9449897.0,60.0,2026-08-23,8.0,2026.0,27.0,SI,SI,,198527.25,61146.393,0.0,9190223.357,,,,,0.0,,,9449897.0,33,0,al_dia
2026-06-23,2026-06-25,F,FE27862,Farmadisa,FE27862,265980.0,50536.0,316516.0,60.0,2026-08-22,8.0,2026.0,28.0,NO,NO,,0.0,0.0,0.0,316516.0,,,,,0.0,,,316516.0,32,0,al_dia
2026-06-23,2026-06-25,F,FE27861,Farmadisa,FE27861,3207480.0,609421.0,3816901.0,60.0,2026-08-22,8.0,2026.0,28.0,NO,NO,,0.0,0.0,0.0,3816901.0,,,,,0.0,,,3816901.0,32,0,al_dia
2026-06-10,2026-06-25,F,PK16101,Praktiplas,0,12358400.0,2348096.0,14706496.0,10.0,2026-06-20,6.0,2026.0,0.0,SI,NO,,308960.0,0.0,14397536.0,0.0,,,,,14397536.0,1.0,2026-07-04,308960.0,-31,31,vencida_31-60
2026-06-26,2026-06-30,F,FE8840,Infantiles ABBA,FE8840,2311500.0,439185.0,2750685.0,30.0,2026-07-26,7.0,2026.0,25.0,SI,NO,,57787.5,0.0,0.0,2692897.5,,,,,0.0,,,2750685.0,5,0,al_dia
2026-06-26,2026-06-30,R,30198,Infantiles ABBA,30198,2311500.0,0.0,2311500.0,30.0,2026-07-26,7.0,2026.0,25.0,SI,NO,,0.0,0.0,0.0,2311500.0,,,,,0.0,,,2311500.0,5,0,al_dia
2026-06-24,2026-06-30,F,S34546,Tecnoquimicas,S34546,34506906.0,6438830.0,40945736.0,35.0,2026-07-29,7.0,2026.0,27.0,NO,NO,,0.0,0.0,0.0,40945736.0,,,,,0.0,,,40945736.0,8,0,al_dia
2026-06-26,2026-06-30,F,FV10049415,Bivien,FV10049415,12602406.0,2394457.0,14996863.0,45.0,2026-08-10,8.0,2026.0,25.0,NO,NO,,0.0,0.0,0.0,14996863.0,,,,,0.0,,,14996863.0,20,0,al_dia
2026-06-27,2026-06-30,F,DRY562103,Softys,DRY562103,12498213.0,2374660.0,14872873.0,60.0,2026-08-26,8.0,2026.0,24.0,SI,NO,,0.0,0.0,0.0,14872873.0,,,,,0.0,,,14872873.0,36,0,al_dia
2026-06-25,2026-06-30,F,FG11640,Laboratorio San Jorge SAS,0,8841009.0,1679791.0,10520800.0,0.0,2026-06-25,6.0,2026.0,0.0,SI,SI,,221025.225,0.0,10299775.0,-0.225,,,,,10299775.0,1.0,2026-06-24,221025.0,-26,26,vencida_1-30
2026-06-24,2026-06-30,R,6920,Forros para Coche,6920,1242000.0,0.0,1242000.0,0.0,2026-06-24,6.0,2026.0,27.0,NO,NO,,0.0,0.0,0.0,1242000.0,,,,,0.0,,,1242000.0,-27,27,vencida_1-30
2026-06-25,2026-06-30,F,FV10049289,Bivien,FV10049289,13137294.0,2496086.0,15633380.0,45.0,2026-08-09,8.0,2026.0,26.0,NO,NO,,0.0,0.0,0.0,15633380.0,,,,,0.0,,,15633380.0,19,0,al_dia
2026-06-28,2026-07-02,F,S42565,Tecnoquimicas,S42565,43133288.0,7911167.0,51044455.0,35.0,2026-08-02,8.0,2026.0,23.0,NO,NO,,0.0,0.0,0.0,51044455.0,,,,,0.0,,,51044455.0,12,0,al_dia
2026-06-24,2026-07-05,F,PK16159,Praktiplas,PK16159,18470528.0,3509400.0,21979928.0,10.0,2026-07-04,7.0,2026.0,27.0,SI,NO,,461763.2,0.0,0.0,21518164.8,,,,,0.0,,,21979928.0,-17,17,vencida_1-30
2026-07-04,2026-07-05,F,PK16211,Praktiplas,PK16211,10304000.0,1957760.0,12261760.0,10.0,2026-07-14,7.0,2026.0,17.0,SI,NO,,257600.0,0.0,0.0,12004160.0,,,,,0.0,,,12261760.0,-7,7,vencida_1-30
2026-06-28,2026-07-07,F,S41510,Tecnoquimicas,S41510,23381137.0,4268068.0,27649205.0,35.0,2026-08-02,8.0,2026.0,23.0,NO,NO,,0.0,0.0,0.0,27649205.0,,,,,0.0,,,27649205.0,12,0,al_dia
2026-07-07,2026-07-09,F,FG11819,Laboratorio San Jorge SAS,0,12558861.0,396482.0,12955343.0,0.0,2026-07-07,7.0,2026.0,0.0,SI,SI,,313971.525,0.0,12641371.0,-0.02500000002,,,,,12641371.0,1.0,2026-07-06,313972.0,-14,14,vencida_1-30
2026-07-08,2026-07-09,F,FE3131,Grupo Family & Home,FE3131,21710923.0,4125075.0,25835998.0,60.0,2026-09-06,9.0,2026.0,13.0,SI,SI,,542773.075,167174.1071,0.0,25126050.82,,,,,0.0,,,25835998.0,47,0,al_dia
2026-07-08,2026-07-09,F,FE1830,Grupo Family & Home,FE1830,1270586.0,241411.0,1511997.0,60.0,2026-09-06,9.0,2026.0,13.0,SI,SI,,31764.65,9783.5122,0.0,1470448.838,,,,,0.0,,,1511997.0,47,0,al_dia
2026-07-09,2026-07-10,F,S54409,Tecnoquimicas,S54409,23860738.0,4533540.0,28394278.0,35.0,2026-08-13,8.0,2026.0,12.0,NO,NO,,0.0,0.0,0.0,28394278.0,,,,,0.0,,,28394278.0,23,0,al_dia
2026-07-09,2026-07-14,F,FE8896,Infantiles ABBA,FE8896,5024990.0,954748.0,5979738.0,30.0,2026-08-08,8.0,2026.0,12.0,SI,NO,,125624.75,0.0,0.0,5854113.25,,,,,0.0,,,5979738.0,18,0,al_dia
2026-07-09,2026-07-14,R,30262,Infantiles ABBA,30262,5024990.0,0.0,5024990.0,30.0,2026-08-08,8.0,2026.0,12.0,SI,NO,,0.0,0.0,0.0,5024990.0,,,,,0.0,,,5024990.0,18,0,al_dia
2026-07-10,2026-07-14,F,FE25,Diseños y Puntadas,FE25,663860.0,126133.0,789993.0,30.0,2026-08-09,8.0,2026.0,11.0,SI,NO,,16596.5,0.0,0.0,773396.5,,,,,0.0,,,789993.0,19,0,al_dia
2026-07-10,2026-07-15,F,FE3173,Grupo Family & Home,FE3173,31033612.0,5896386.0,36929998.0,60.0,2026-09-08,9.0,2026.0,11.0,SI,SI,,775840.3,238958.8124,0.0,35915198.89,,,,,0.0,,,36929998.0,49,0,al_dia
2026-07-13,2026-07-15,F,S59507,Tecnoquimicas,S59507,13986743.0,2657481.0,16644224.0,35.0,2026-08-17,8.0,2026.0,8.0,NO,NO,,0.0,0.0,0.0,16644224.0,,,,,0.0,,,16644224.0,27,0,al_dia
2026-07-10,2026-07-20,F,FE8904,Infantiles ABBA,FE8904,4030245.0,765747.0,4795992.0,30.0,2026-08-09,8.0,2026.0,11.0,SI,NO,,100756.125,0.0,0.0,4695235.875,,,,,0.0,,,4795992.0,19,0,al_dia
2026-07-10,2026-07-20,R,30266,Infantiles ABBA,30266,4073145.0,0.0,4073145.0,30.0,2026-08-09,8.0,2026.0,11.0,SI,NO,,0.0,0.0,0.0,4073145.0,,,,,0.0,,,4073145.0,19,0,al_dia
