cod_interno,descripcion,categoria,marca_proveedor,venta_total,venta_bruta,costo_total,cantidad_vendida,margen_bruto,margen_bruto_pct,precio_venta_promedio,costo_promedio,acum_pct,clasificacion_abc
9665,SHAMPOO Y BANO LIQUIDO ARRURRU 2 EN 1 X 750 ORIGINAL,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,72553451.53,74571112,64262790.17,2537,8290661.0,0.1143,28598.0,25330.0,0.5479262356361481,A
13540,COMEDOR BEBESITOS NG 200,MOBILIARIO INFANTIL,PANAMA,3546436.2,3650000,3141059.63,19,405377.0,0.1143,186655.0,165319.0,0.892800895870463,B
8411,MOVIL MUSICAL PELUCHE HAPPY SHAKING BL 2306 - 259,JUGUETES Y ACCESORIOS,CHINA,2646165.11,2718626,2344484.08,65,301681.0,0.114,40710.0,36069.0,0.9180131855022718,B
9662,SHAMPOO BANO LIQUIDO ARRRURRU 2 EN 1 DELICADA NUTRICION X 750,HIGIENE PERSONAL,BELLEZA EXPRESS,38641863.14,39731206,34242291.77,1348,4399571.0,0.1139,28666.0,25402.0,0.6434497839040754,A
14580,PROTECTOR DE CUNA NUBE ABBA 1035,MOBILIARIO INFANTIL,ABBA,8225001.76,8437698,7288421.7,121,936580.0,0.1139,67975.0,60235.0,0.7978726149608828,A
14194,SONAJERO PELUCHE BABYFANS BL 2306 - 345,JUGUETES Y ACCESORIOS,CHINA,2412488.7199999997,2488634,2138344.48,130,274144.0,0.1136,18558.0,16449.0,0.9258315997021844,B
14350,ESCRITORIO MULTIFUNCIONAL NINO ARMATY,MOBILIARIO INFANTIL,ARMATY,16032878.57,16457688,14213382.79,161,1819496.0,0.1135,99583.0,88282.0,0.7365676860950275,A
14188,SONAJERO BABY X 2 BL 2306 - 159,JUGUETES Y ACCESORIOS,CHINA,1306219.04,1342872,1157962.87,279,148256.0,0.1135,4682.0,4150.0,0.9659439400450202,C
14072,MOVIL CUNA BABE BED BELL BL 2306-247,MOBILIARIO INFANTIL,CHINA,2241353.9,2306998,1987350.81,83,254003.0,0.1133,27004.0,23944.0,0.9321097131928551,B
14523,SET DE CEPILLOS BOOGY 21977,OTROS,PANAMA,2562770.47,2636000,2273037.27,255,289733.0,0.1131,10050.0,8914.0,0.9209434957198976,B
12533,MESA INFANTIL ARMATY DECORADA,MOBILIARIO INFANTIL,ARMATY,2741469.01,2816437,2431957.49,61,309512.0,0.1129,44942.0,39868.0,0.9128787311160124,B
10671,JABONERA ESPONJA BOOGY 20887,HIGIENE PERSONAL,PANAMA,1056303.84,1083725,937151.19,123,119153.0,0.1128,8588.0,7619.0,0.9740803156133035,C
14421,COCHE BABYSTONE 2306 - 373,COCHES Y PORTEO,CHINA,5184783.89,5321968,4600372.0600000005,14,584412.0,0.1127,370342.0,328598.0,0.8481769682907645,B
10581,TOALLITAS HAPPY SOFT X 100,TOALLITAS HÚMEDAS Y PAÑITOS,FAMILY HOME,67171851.2,68981800,59609794.83,9001,7562056.0,0.1126,7463.0,6623.0,0.5596027108733722,A
13454,VASO 10 OZ BOOGY 21464,OTROS,PANAMA,6578010.38,6732998,5838988.24,457,739022.0,0.1123,14394.0,12777.0,0.8177643193298547,B
14035,MALLA FRUTA ONLY BL 2306-36,OTROS,CHINA,1152988.8800000001,1185442,1023621.9,196,129367.0,0.1122,5883.0,5223.0,0.970845168588384,C
14105,JABONERA OSO X 3 J 23417-2,HIGIENE PERSONAL,CHINA,749357.45,767250,665358.48,144,83999.0,0.1121,5204.0,4621.0,0.9833157975671679,C
10701,GEL BIOHERBAL PAPAYA X 250,OTROS,BELLEZA EXPRESS,21892146.29,22538550,19441278.41,1719,2450868.0,0.112,12735.0,11310.0,0.7178629621996734,A
14506,TETERO 2 OZ INFANTEC BIP 1583,BIBERONES Y EXTRACTORES,PANAMA,583142.38,597706,517860.33,125,65282.0,0.1119,4665.0,4143.0,0.9886185012742671,C
10993,PELUCHE SONAJERO LELEBE YMY 622,JUGUETES Y ACCESORIOS,CHINA,3028237.85,3095496,2689480.07,146,338758.0,0.1119,20741.0,18421.0,0.904651385230522,B
2295,TETERO 2 OZ INFANTEC GB 1084,BIBERONES Y EXTRACTORES,PANAMA,1440006.1600000001,1470300,1278877.24,251,161129.0,0.1119,5737.0,5095.0,0.9616869373028587,C
14074,MOVIL CUNA BABE BED BELL BL 2306-249,MOBILIARIO INFANTIL,CHINA,1075882.32,1111148,955503.62,40,120379.0,0.1119,26897.0,23888.0,0.9737826413111302,C
6368,REDUCTOR BANO BABY DISNEY,ACCESORIOS BEBÉ,Dimark de Colombia,38637377.4,39645182,34320248.7,1760,4317129.0,0.1117,21953.0,19500.0,0.6456189962739862,A
359,ESTUCHE ARRURRU ARRULLO,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,83963724.53,86251118,74619967.66,2841,9343757.0,0.1113,29554.0,26265.0,0.4965730774958188,A
12348,VASO 10 ONZ BOOGY 21384,OTROS,PANAMA,2620270.34,2684476,2328742.62,217,291528.0,0.1113,12075.0,10732.0,0.9191972866866098,B
14316,COCHE BABYLAND BL 2306 - 243,COCHES Y PORTEO,CHINA,5764723.59,5909709,5123332.52,30,641391.0,0.1113,192157.0,170778.0,0.833495479707088,B
4058,BANO LIQUIDO ARRURRU X 220 ORIGINAL,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,5959432.64,6115744,5298132.69,413,661300.0,0.111,14430.0,12828.0,0.8311940855416244,B
9193,SHAMPOO Y BANO LIQUIDO ARRURRU 2 EN 1 X 400 ORIGINAL,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,8963366.36,9221983,7970507.04,467,992859.0,0.1108,19194.0,17067.0,0.7877590913863745,A
2184,TOLDILLO SOMBRILLA ABBA 101,ACCESORIOS BEBÉ,ABBA,23029545.22,23622050,20477287.94,276,2552257.0,0.1108,83440.0,74193.0,0.7116017295482462,A
13445,LLAMADIENTES BOOGY 21422,OTROS,PANAMA,3341143.43,3432928,2970827.78,719,370316.0,0.1108,4647.0,4132.0,0.8976320027782428,B
4392,SHAMPOO ARRRURU X 220 CABELLO OSCURO,HIGIENE PERSONAL,BELLEZA EXPRESS,4917106.67,5042998,4373261.43,397,543845.0,0.1106,12386.0,11016.0,0.8538574436824533,B
13395,PISCINA INTEX 56495,OTROS,PANAMA,648142.33,654635,576439.62,4,71703.0,0.1106,162036.0,144110.0,0.9872820359284132,C
4989,JABONERA BOOGY 17370,HIGIENE PERSONAL,PANAMA,235764.47,241830,209725.58,82,26039.0,0.1104,2875.0,2558.0,0.9961143619392512,C
13882,LLAMADIENTE CADENA BOOGY 21479,OTROS,PANAMA,1285280.31,1319905,1143363.02,80,141917.0,0.1104,16066.0,14292.0,0.9667430484270787,C
607,BANERA SOPORTE PRAKTIPLAS,BAÑO BEBÉ (BAÑERAS Y BACINES),PRAKTIPLAS,212863373.5,218376985,189409954.48,7265,23453419.0,0.1102,29300.0,26072.0,0.19994629601764807,A
6720,EXTRACTOR DR GYM BL 2306 - 58,BIBERONES Y EXTRACTORES,CHINA,2615085.48,2682954,2327238.94,593,287847.0,0.1101,4410.0,3925.0,0.9196381498646004,B
10129,MANTILLA KOLACO SZ 125,OTROS,CHINA,4107675.75,4220798,3655706.22,215,451970.0,0.11,19105.0,17003.0,0.8763642879283522,B
141,COPITOS TIERNITOS X 120,OTROS,PEQUITAS,3789963.62,3889201,3373859.42,868,416104.0,0.1098,4366.0,3887.0,0.8852070140198349,B
14198,PELUCHE SONAJERO BABYFANS BL 2306 - 352,JUGUETES Y ACCESORIOS,CHINA,1662367.97,1707243,1479948.91,165,182419.0,0.1097,10075.0,8969.0,0.9542817637896508,C
9809,TOALLITAS ARRURRU X 100 AVENA,TOALLITAS HÚMEDAS Y PAÑITOS,BELLEZA EXPRESS,31811323.78,32689038,28324589.5,3831,3486734.0,0.1096,8304.0,7394.0,0.6765281765008666,A
9817,PANAL BEBEX 5 X 50,PAÑALES,SOFTYS,100849909.72,103551097,89805116.13,2073,11044794.0,0.1095,48649.0,43321.0,0.4445969456082306,A
14214,LLAMADIENTE SILICONA BL 2306 - 392,OTROS,CHINA,1593543.13,1633735,1419005.32,355,174538.0,0.1095,4489.0,3997.0,0.9566638577805957,C
13458,TETERO 10 OZ BOOGY 21474,BIBERONES Y EXTRACTORES,PANAMA,4362450.45,4456298,3885123.27,288,477327.0,0.1094,15147.0,13490.0,0.8697244757124871,B
13872,TETERO 15 OZ BOOGY 21921,BIBERONES Y EXTRACTORES,PANAMA,5816904.93,5963234,5180437.17,352,636468.0,0.1094,16525.0,14717.0,0.832847847513872,B
14069,SONAJERO X 8 LUCKY KING BL 2306-237,JUGUETES Y ACCESORIOS,CHINA,1577315.3,1624494,1404957.04,159,172358.0,0.1093,9920.0,8836.0,0.9571078347649593,C
14167,MOVIL MUSICAL PASTA HAPPY SHAKING BL 2306 - 245,OTROS,CHINA,1777686.95,1823558,1583409.25,68,194278.0,0.1093,26142.0,23285.0,0.9496353020171622,B
13802,GEL BIOHERBAL PAPAYA X 800,OTROS,BELLEZA EXPRESS,25024231.75,25722200,22294054.24,1019,2730178.0,0.1091,24558.0,21878.0,0.7022303718875064,A
9661,SHAMPOO ARRURRU X 750 CABELLO CLARO,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,52516542.54,53873069,46787251.56,1970,5729291.0,0.1091,26658.0,23750.0,0.6030007385058899,A
10142,LLAMADIENTE BABY RATTLE 8356A - 15,OTROS,CHINA,4537.87,4652,4044.17,1,494.0,0.1089,4538.0,4044.0,0.9999947542891596,C
2168,CEPILLO RACER BIP 15,OTROS,PANAMA,315111.95,323170,280789.75,43,34322.0,0.1089,7328.0,6530.0,0.9947714620240806,C
13321,MALLA FRUTA ONLY A 13,OTROS,CHINA,6191.29,6347,5517.7,1,674.0,0.1089,6191.0,5518.0,0.9999837382995863,C
10996,PELUCHE SONAJERO LELEBE YMY 602,JUGUETES Y ACCESORIOS,CHINA,10488.22,10752,9347.15,1,1141.0,0.1088,10488.0,9347.0,0.9999528579612775,C
10225,TETERO CUCHARA SILICONA SQUEEZE FZ 111 S,BIBERONES Y EXTRACTORES,CHINA,10603.32,10870,9449.73,1,1154.0,0.1088,10603.0,9450.0,0.9999510849836417,C
6109,PIJAMA FABY BABYS 108,ROPA Y TEXTIL,FABY BABYS,10437.49,10700,9301.94,1,1136.0,0.1088,10437.0,9302.0,0.9999534439516823,C
8275,MANTILLA RABBIT HAPPY TOYS,OTROS,Happy toys,41262.24,42300,36773.1,2,4489.0,0.1088,20631.0,18387.0,0.9994434246996334,C
13968,SILLA AUTO PRIORI ZEN GRY GRIS,COCHES Y PORTEO,Dimark de Colombia,298616.65,306127,266128.56,1,32488.0,0.1088,298617.0,266129.0,0.9950458862814424,C
13970,SILLA AUTO PRIORI ZEN BLK NEGRO,COCHES Y PORTEO,Dimark de Colombia,298616.65,306127,266128.56,1,32488.0,0.1088,298617.0,266129.0,0.9950291210925338,C
9023,RODILLERA BABY JMA 1908 - 30,OTROS,CHINA,9967.32,10218,8882.92,3,1084.0,0.1088,3322.0,2961.0,0.999959143229921,C
10862,MANTILLA PELUCHE YOYO AL 02 - 301,JUGUETES Y ACCESORIOS,CHINA,36452.21,37369,32486.38,1,3966.0,0.1088,36452.0,32486.0,0.9995461832209579,C
10365,MOVIL MUSICAL PELUCHE HAPPY SHAKING D 114,JUGUETES Y ACCESORIOS,CHINA,38043.2,39000,33904.27,1,4139.0,0.1088,38043.0,33904.0,0.9995274249722077,C
13996,PIJAMA FABY BABYS 240,ROPA Y TEXTIL,FABY BABYS,39506.4,40500,35208.28,3,4298.0,0.1088,13169.0,11736.0,0.999479526207064,C
10528,PIJAMA FABY BABYS 205,ROPA Y TEXTIL,FABY BABYS,41262.24,42300,36773.1,3,4489.0,0.1088,13754.0,12258.0,0.9994457412792629,C
13744,CONJUNTO FABY BABYS 0107,OTROS,FABY BABYS,21167.62,21700,18864.69,1,2303.0,0.1088,21168.0,18865.0,0.999802236019538,C
9745,SILLA VIBRADORA FITCH BABY 98216,OTROS,CHINA,84597.34,86725,75393.54,1,9204.0,0.1088,84597.0,75394.0,0.9986935162987473,C
9746,SILLA VIBRADORA FITCH BABY 98217,OTROS,CHINA,89059.12,91299,79369.91,1,9689.0,0.1088,89059.0,79370.0,0.9986252339870466,C
14057,LIBRO DE ESTUDIO DIGITAL BL 2306-140,OTROS,CHINA,25044.13,25674,22319.44,2,2725.0,0.1088,12522.0,11160.0,0.9997362205072892,C
2290,SHAMPOO JOHNSONS GOTAS DE BRILLO X 200,HIGIENE PERSONAL,JOHNSONS,28302.19,29014,25223.04,2,3079.0,0.1088,14151.0,12612.0,0.999689840012597,C
10362,LENCERIA SG KIDS,OTROS,Sg Kids,77061.86,79000,68677.89,1,8384.0,0.1088,77062.0,68678.0,0.9987747536397763,C
4777,TENA PANTS ULTRA M X 10,OTROS,Familia,75097.27,76986,66927.04,2,8170.0,0.1088,37549.0,33464.0,0.9987960188530419,C
7323,PANAL BABY DREAMS 4 X 50,PAÑALES,papeles nacionales,384046.07,393705,342263.65,9,41782.0,0.1088,42672.0,38029.0,0.993214887419071,C
13338,MANTILLA AL-YASEEN AH02-219,OTROS,CHINA,89664.89,91920,79909.77,3,9755.0,0.1088,29888.0,26637.0,0.9986202339544938,C
10083,TENA SLIP CLASICO XL X 9,OTROS,Familia,26538.54,27206,23651.27,1,2887.0,0.1088,26539.0,23651.0,0.9997129536701519,C
14044,PANALERA BL 2306-81,PAÑALES,CHINA,71006.16,72792,63281.02,2,7725.0,0.1088,35503.0,31641.0,0.9988412991927146,C
7326,PANAL BABY DREAMS 5 X 30,PAÑALES,papeles nacionales,124649.02,127784,111087.79,4,13561.0,0.1088,31162.0,27772.0,0.9980249305883703,C
7371,MANTILLA SUAVECITAS 0818-0829,OTROS,Suavecitas,12193.33,12500,10866.75,1,1327.0,0.1088,12193.0,10867.0,0.9999317922572332,C
8566,SILLA VIBRADORA FITCH BABY 88920,OTROS,CHINA,90366.25,92639,80534.82,1,9831.0,0.1088,90366.0,80535.0,0.9986000279052322,C
13841,PIJAMA FABY BABYS 235,ROPA Y TEXTIL,FABY BABYS,13168.8,13500,11736.09,1,1433.0,0.1088,13169.0,11736.0,0.9999191418163229,C
13840,PIJAMA FABY BABYS 3670,ROPA Y TEXTIL,FABY BABYS,54138.39,55500,48248.39,3,5890.0,0.1088,18046.0,16083.0,0.9991968295886404,C
14160,GIMNASIO HUANGER BL 2306 - 369,JUGUETES Y ACCESORIOS,CHINA,284776.72,291939,253794.34000000003,5,30982.0,0.1088,56955.0,50759.0,0.9953895065343561,C
13779,SILLA AUTO PRIORI FOCUS BLK,COCHES Y PORTEO,Dimark de Colombia,273021.39,279888,243317.94,1,29703.0,0.1088,273021.0,243318.0,0.9955461442006838,C
14171,MANTILLA BEBE COMFORT BL 2306 - 292,OTROS,CHINA,536235.44,549722,477895.53,21,58340.0,0.1088,25535.0,22757.0,0.9898955364050119,C
10586,PANAL BABY DREAMS 2 X 100,PAÑALES,papeles nacionales,307974.31,315720,274468.14,5,33506.0,0.1088,61595.0,54894.0,0.9948763551767346,C
2138,TOALLA SUAVECITA 0809,OTROS,Suavecitas,44738.8,45864,39871.43,2,4867.0,0.1088,22369.0,19936.0,0.9993675258915404,C
10370,MOVIL MUSCAL PELUCHE HAPPY SHAKING D 082,JUGUETES Y ACCESORIOS,CHINA,34141.33,35000,30426.91,1,3714.0,0.1088,34141.0,30427.0,0.9996134876314952,C
14159,GIMNASIO HUANGER BL 2306 - 370,JUGUETES Y ACCESORIOS,CHINA,694423.9199999999,711889,618873.84,12,75550.0,0.1088,57869.0,51573.0,0.9856612999359783,C
7327,PANAL BABY DREAMS 4 X 30,PAÑALES,papeles nacionales,524801.01,538000,467705.12,20,57096.0,0.1088,26240.0,23385.0,0.9901939330219668,C
1102,SEMANARIO FABY BABYS 0035,OTROS,FABY BABYS,32190.4,33000,28688.23,1,3502.0,0.1088,32190.0,28688.0,0.9996356458568161,C
14058,TABLERO DIDACTICO BL 2306-141,OTROS,CHINA,24886.1,25512,22178.61,3,2707.0,0.1088,8295.0,7393.0,0.9997390231846011,C
12328,SHAMPOO JOHNSONS MANZANILLA 750,HIGIENE PERSONAL,JOHNSONS,24386.66,25000,21733.51,1,2653.0,0.1088,24387.0,21734.0,0.9997651123018867,C
13242,PIJAMA TERMICA SUAVECITA 0807,ROPA Y TEXTIL,Suavecitas,24372.03,24985,21720.47,1,2652.0,0.1088,24372.0,21720.0,0.9997664806170393,C
11852,LECHE SIMILAC HMO 2 X 800,ALIMENTACIÓN INFANTIL,Leche Importada,79988.26,82000,71285.91,1,8702.0,0.1088,79988.0,71286.0,0.9987396098248909,C
7324,PANAL BABY DREAMS 3 X 50,PAÑALES,papeles nacionales,408256.17,418524,363839.81,12,44416.0,0.1088,34021.0,30320.0,0.9925932424242235,C
13953,PIJAMA FABY BABYS 237,ROPA Y TEXTIL,FABY BABYS,13168.8,13500,11736.09,1,1433.0,0.1088,13169.0,11736.0,0.9999169238145502,C
13947,PIJAMA FABY BABYS 236,ROPA Y TEXTIL,FABY BABYS,13168.8,13500,11736.09,1,1433.0,0.1088,13169.0,11736.0,0.9999176631484744,C
13837,PIJAMA M C FABY BABYS 234,ROPA Y TEXTIL,FABY BABYS,13168.8,13500,11736.09,1,1433.0,0.1088,13169.0,11736.0,0.9999161844806259,C
14124,PATINETA SCOOTER 717 BS,CAMINADORES Y MONTABLES,CHINA,101823.1,104384,90745.23,2,11078.0,0.1088,50912.0,45373.0,0.9984110108837717,C
8567,SILLA VIBRADORA FITCH BABY 88919,OTROS,CHINA,97684.2,100141,87056.61,1,10628.0,0.1088,97684.0,87057.0,0.9984951295251177,C
7321,PANAL BABY DREAMS 1 X 30,PAÑALES,papeles nacionales,69960.46,71720,62349.09,4,7611.0,0.1088,17490.0,15587.0,0.9988768279145381,C
7328,PANAL BABY DREAMS 2 X 50,PAÑALES,papeles nacionales,130240.39,133516,116070.85,4,14170.0,0.1088,32560.0,29018.0,0.9979245941272945,C
14100,PIJAMA FABY BABYS 207,ROPA Y TEXTIL,FABY BABYS,105350.39,108000,93888.76,8,11462.0,0.1088,13169.0,11736.0,0.9983294967242593,C
7325,PANAL BABY DREAMS 2 X 30,PAÑALES,papeles nacionales,117758.32,120720,104946.77,6,12812.0,0.1088,19626.0,17491.0,0.9981474304516978,C
4396,SHAMPOO ARRURU MANZANILLA X 400 + COLONIA X 120,HIGIENE PERSONAL,BELLEZA EXPRESS,120718.87,123755,107585.22,5,13134.0,0.1088,24144.0,21517.0,0.9981004505293722,C
9032,BUTACO MULTIUSOS SUMIHOME 758 - 1,OTROS,CHINA,19721.01,20217,17575.45,1,2146.0,0.1088,19721.0,17575.0,0.9998264360041286,C
10166,TERMO SUNLIFE 0.60 LITRO LF 68T 060,OTROS,CHINA,20165.82,20673,17971.87,1,2194.0,0.1088,20166.0,17972.0,0.9998219508761532,C
8289,DIDACTICO SMALL FOREST 5047,OTROS,CHINA,20278.0,20788,18071.85,1,2206.0,0.1088,20278.0,18072.0,0.9998208187096053,C
10735,PIJAMA FABY BABYS 118,ROPA Y TEXTIL,FABY BABYS,23996.48,24600,21385.77,2,2611.0,0.1088,11998.0,10693.0,0.9997732664946072,C
9742,SILLA MECEDORA FITCH BABY 88953,MOBILIARIO INFANTIL,CHINA,103554.56,106159,92288.3,1,11266.0,0.1088,103555.0,92288.0,0.9983764120620995,C
12074,TETERO WAKIDS 76460,BIBERONES Y EXTRACTORES,PANAMA,19119.14,19600,17039.07,2,2080.0,0.1088,9560.0,8520.0,0.9998405658775524,C
12787,MANTILLA SG KIDS,OTROS,Sg Kids,16095.2,16500,14344.12,1,1751.0,0.1088,16095.0,14344.0,0.9998817840627223,C
10985,MANTILLA YOYO AH 03 - 402,OTROS,CHINA,16432.71,16846,14644.91,1,1788.0,0.1088,16433.0,14645.0,0.9998763047224025,C
10864,MANTILLA YOYO AH 02 - 511,OTROS,CHINA,17214.06,17647,15341.25,1,1873.0,0.1088,17214.0,15341.0,0.9998649668434304,C
57,SHAMPOO JOHNSONS ROMERO X 200,HIGIENE PERSONAL,JOHNSONS,14151.09,14507,12611.52,1,1540.0,0.1088,14151.0,12612.0,0.999904562426212,C
7984,TAPETE FOMY FZ 15,JUGUETES Y ACCESORIOS,CHINA,14632.0,15000,13040.11,1,1592.0,0.1088,14632.0,13040.0,0.9998989166537907,C
14046,PANALERA DUOHUI BL 2306-83,PAÑALES,CHINA,205253.78,210416,182923.12,4,22331.0,0.1088,51313.0,45731.0,0.9967201039853507,C
11922,TERMICO 2 PIEZAS BORREGO M Y M,OTROS,NEVERA,14144.27,14500,12605.44,1,1539.0,0.1088,14144.0,12605.0,0.9999053565257993,C
13836,MAMELUCO X4 FABY BABYS 0040,OTROS,FABY BABYS,16290.29,16700,14517.98,1,1772.0,0.1088,16290.0,14518.0,0.9998799713803037,C
14336,MAMELUCO X 4 FABY BABYS 0044,OTROS,FABY BABYS,16290.29,16700,14517.98,1,1772.0,0.1088,16290.0,14518.0,0.9998790567970438,C
14375,MAMELUCO X4 FABY BABY 0042,OTROS,FABY BABYS,15607.47,16000,13909.45,1,1698.0,0.1088,15607.0,13909.0,0.9998870911663318,C
10103,MEDIA X 3 BEBISSIMO JM 31 B TALLA 12-18,ROPA Y TEXTIL,CHINA,6863.38,7036,6116.68,1,747.0,0.1088,6863.0,6117.0,0.9999779295444801,C
8947,ESTUCHE ZAPATOS + BABERO XZ 095 - 096,ESTUCHES Y KITS REGALO,CHINA,15822.07,16220,14100.7,2,1721.0,0.1088,7911.0,7050.0,0.999883565583615,C
11848,LECHE ENFAGROW 3 X 1650,ALIMENTOS Y BEBIDAS,Leche Importada,731599.93,750000,652005.28,5,79595.0,0.1088,146320.0,130401.0,0.9841033309189378,C
11849,LECHE NAN 1 X 1100,ALIMENTACIÓN INFANTIL,Leche Importada,710139.66,728000,632879.79,7,77260.0,0.1088,101449.0,90411.0,0.984952362621557,C
8340,MALLA FRUTA BABY SPRING FD 5,OTROS,CHINA,2649.37,2716,2361.13,1,288.0,0.1087,2649.0,2361.0,0.9999990933031301,C
11468,MALLA FRUTA SILICONA DR GYM JMA 1908 - 27,OTROS,CHINA,3688.24,3781,3286.98,1,401.0,0.1087,3688.0,3287.0,0.9999969142397901,C
11190,PANAL WINNY GOLD 6 X 30,PAÑALES,TECNOQUIMICAS,74814090.44,76819924,66682323.17,1556,8131767.0,0.1087,48081.0,42855.0,0.5230383450579544,A
14560,TERMO BOOGY 33529,OTROS,PANAMA,4684178.84,4802748,4175544.54,232,508634.0,0.1086,20190.0,17998.0,0.8608568186773181,B
14254,MOVIL PASTA LOVING HUT BL 2306 - 253,OTROS,CHINA,1372537.26,1405438,1223483.32,35,149054.0,0.1086,39215.0,34957.0,0.9645226730699805,C
8335,LLAMADIENTE BABY SPRING FD 3,OTROS,CHINA,1254.45,1286,1117.97,1,136.0,0.1084,1254.0,1118.0,0.9999999411819507,C
14034,MALLA FRUTA ONLY BL 2306-35,OTROS,CHINA,1377795.27,1417472,1228414.94,243,149380.0,0.1084,5670.0,5055.0,0.9642910907887213,C
13619,ENTRETENEDOR NOOR NOS 30,OTROS,PANAMA,752875.67,780948,671326.3,101,81549.0,0.1083,7454.0,6647.0,0.9831470071017057,C
121,PANAL WINNY 2 ULTRA X 30,PAÑALES,TECNOQUIMICAS,57973922.46,59542056,51694780.86,2353,6279142.0,0.1083,24638.0,21970.0,0.587566415712646,A
14027,TETERO CUCHARA MALLA ONLY BL 2306-27,BIBERONES Y EXTRACTORES,CHINA,3591998.28,3687335,3203455.59,324,388543.0,0.1082,11086.0,9887.0,0.8911987988097535,B
13627,ENTRETENEDOR INFANTEC BIP 1430,OTROS,PANAMA,422629.64,433456,376953.0,70,45677.0,0.1081,6038.0,5385.0,0.9923596183494471,C
12383,VASO 11 OZ BOOGY 21412,OTROS,PANAMA,1907756.6400000001,1953645,1702077.68,123,205679.0,0.1078,15510.0,13838.0,0.9451616354574545,B
13680,PASEADOR HAPPY BABY VERSO - PNK ROSADO,CAMINADORES Y MONTABLES,Dimark de Colombia,3153683.4400000004,3233000,2813996.6399999997,19,339687.0,0.1077,165983.0,148105.0,0.9025550632660349,B
13625,SET ASEO NOOR NOS 12,OTROS,PANAMA,627757.16,647712,560210.92,89,67546.0,0.1076,7053.0,6295.0,0.9876749231504598,C
11800,TOALLITAS HUMEDAS KOALA X 100,TOALLITAS HÚMEDAS Y PAÑITOS,FAMILY HOME,167011234.44,171524000,149055786.51,39634,17955448.0,0.1075,4214.0,3761.0,0.3053289992278925,A
14351,ESCRITORIO MULTIFUNCIONAL NINA ARMATY,MOBILIARIO INFANTIL,ARMATY,17532259.72,17990904,15650009.32,177,1882250.0,0.1074,99052.0,88418.0,0.7328467436240615,A
11287,ESTUCHE ARRURRU BABY SHOWER AZUL,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,106676732.42,109481244,95217508.98,2694,11459223.0,0.1074,39598.0,35344.0,0.43301947489580994,A
14226,MALLA FRUTA LLAMADIENTE DR GYM BL 2306 - 66,OTROS,CHINA,1712216.11,1759935,1528687.64,235,183528.0,0.1072,7286.0,6505.0,0.952385370129787,C
2310,TETERO 4 OZ INFAN TEC GB 1264,BIBERONES Y EXTRACTORES,PANAMA,919775.2899999999,942908,821401.01,148,98374.0,0.107,6215.0,5550.0,0.9788210379000924,C
14060,SONAJERO X 3 BABY RATTLES BL 2306-190,JUGUETES Y ACCESORIOS,CHINA,666926.1699999999,687224,595790.18,191,71136.0,0.1067,3492.0,3119.0,0.986655084265064,C
14235,SONAJERO BABY RING X 3 BL 2306 - 162,JUGUETES Y ACCESORIOS,CHINA,546723.22,560334,488370.2,89,58353.0,0.1067,6143.0,5487.0,0.9894094717012392,C
9664,SHAMPOO ARRURRU X 750 CABELLO OSCURO,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,37353592.54,38338729,33373168.83,1401,3980424.0,0.1066,26662.0,23821.0,0.6520145586126745,A
564,TALCO JOHNSON ANTES DE DORMIR X 100,HIGIENE PERSONAL,JOHNSONS,3518117.69,3606600,3143181.92,382,374936.0,0.1066,9210.0,8228.0,0.8929984130138484,B
11282,ESTUCHE ARRURRU VIAJERO AZUL,ESTUCHES Y KITS REGALO,BELLEZA EXPRESS,89633636.48,91968328,80088903.83,4032,9544733.0,0.1065,22231.0,19863.0,0.48236200690592856,A
14559,TERMO BOOGY 33528,OTROS,PANAMA,4623416.9399999995,4744348,4131080.92,230,492336.0,0.1065,20102.0,17961.0,0.8632055432766915,B
13453,VASO 10 OZ BOOGY 21462,OTROS,PANAMA,3854875.17,3970420,3444690.79,240,410184.0,0.1064,16062.0,14353.0,0.883281159284764,B
292,CREMA ANTIPANALITIS ARRURRU X 25G,PAÑALES,BELLEZA EXPRESS,2752357.04,2825060,2459495.05,379,292862.0,0.1064,7262.0,6489.0,0.9124165470843878,B
8300,VAJILLA SUCTION BOWL BL 2412+092,OTROS,CHINA,8229087.12,8452250,7354018.84,783,875068.0,0.1063,10510.0,9392.0,0.7974108399450575,A
11484,ESPONJA BANO BATHING GLOVE JMA 1908 - 12,ASEO HOGAR,CHINA,184721.08000000002,194448,165094.45,49,19627.0,0.1063,3770.0,3369.0,0.9970271583593097,C
14237,SONAJERO MUSICAL INSTRUMENTS X 4 BL 2306 - 164,JUGUETES Y ACCESORIOS,CHINA,740480.58,759104,661826.24,132,78654.0,0.1062,5610.0,5014.0,0.9836082046928404,C
6308,PANAL BABY SEC ULTRAPROTEC 4 X 50,PAÑALES,SOFTYS,191810070.75,196864567,171461037.69,4112,20349033.0,0.1061,46646.0,41698.0,0.24500747729387234,A
