cod_interno,descripcion,categoria_producto,ultima_venta,venta_total_hist,cantidad_ultimo_trimestre,stock_actual,costo_total_inventario,dias_sin_venta,clasificacion_rotacion,promedio_venta_mensual,meses_inventario
15169,TETERO BOOGY 8 OZ BB3014,BIBERONES Y EXTRACTORES,2026-07-17,717000,63.0,,,1,ACTIVO,21.0,0.0
15170,RECOLECTORA BOOGY BB3016,OTROS,2026-07-18,692600,71.0,,,0,ACTIVO,23.67,0.0
15171,PEZONERA BOOGY BB3017,BIBERONES Y EXTRACTORES,2026-07-18,622800,105.0,,,0,ACTIVO,35.0,0.0
15172,LIMA ELECTRICA JIRAFA BOOGY BB3023,OTROS,2026-07-16,433000,28.0,,,2,ACTIVO,9.33,0.0
15173,ESTUCHE ENTRETENEDOR BOOGY BB3025,ESTUCHES Y KITS REGALO,2026-07-10,237900,54.0,,,8,ACTIVO,18.0,0.0
15174,NEBULIZADOR BOOGY BB3028,OTROS,2026-07-06,674000,8.0,,,12,ACTIVO,2.67,0.0
15176,EXTRACTOR ELECTRICO DOBLE BOOGY BRP002,BIBERONES Y EXTRACTORES,2026-07-18,2821000,22.0,,,0,ACTIVO,7.33,0.0
15177,EXTRACTOR ELECTRICO 2 EN 1 BOOGY BRP003,BIBERONES Y EXTRACTORES,2026-07-17,2084900,25.0,,,1,ACTIVO,8.33,0.0
15178,EXTRACTOR Y ASPIRADOR NASAL ELECTRICO BOOGY BRP004,BIBERONES Y EXTRACTORES,2026-07-01,540000,4.0,,,17,ACTIVO,1.33,0.0
15179,EXTRACTOR ELECTRICO BOOGY BRP005,BIBERONES Y EXTRACTORES,2026-07-17,1235000,13.0,,,1,ACTIVO,4.33,0.0
15180,EXTRACTOR ELECTRICO DOBLE BOOGY BRP006,BIBERONES Y EXTRACTORES,2026-07-17,748800,12.0,,,1,ACTIVO,4.0,0.0
15181,EXTRACTOR ELECTRICO INTEGRADO BOOGY BRP007,BIBERONES Y EXTRACTORES,2026-07-16,1449000,24.0,,,2,ACTIVO,8.0,0.0
15182,ESTERILIZADOR Y SECADOR DE TETEROS BOOGY BSTD001,BIBERONES Y EXTRACTORES,2026-07-18,667600,5.0,,,0,ACTIVO,1.67,0.0
15183,CEPILLO ELECTRICO TETEROS BOOGY EB001,BIBERONES Y EXTRACTORES,2026-06-24,165600,4.0,,,24,ACTIVO,1.33,0.0
15184,TERMOMETRO BOOGY B19216,FARMACIA Y BOTIQUÍN,2026-07-17,1188600,204.0,,,1,ACTIVO,68.0,0.0
15185,ENTRETENEDOR BOOGY B20822,OTROS,2026-07-11,205200,84.0,,,7,ACTIVO,28.0,0.0
15186,TETERO VIDRIO BOOGY 4 OZ B21429,BIBERONES Y EXTRACTORES,2026-07-17,301200,48.0,,,1,ACTIVO,16.0,0.0
15187,TETERO VIDRIO BOOGY 8 OZ B21430,BIBERONES Y EXTRACTORES,2026-07-11,245600,30.0,,,7,ACTIVO,10.0,0.0
15188,VASO BOOGY 2 OZ B21473,OTROS,2026-07-17,209000,38.0,,,1,ACTIVO,12.67,0.0
15189,LLAMADIENTE BOOGY 33239,OTROS,2026-07-18,296400,75.0,,,0,ACTIVO,25.0,0.0
15190,LLAMADIENTE BOOGY 33240,OTROS,2026-07-11,20000,5.0,,,7,ACTIVO,1.67,0.0
15191,PORTA BEBE PARA CARRO BOOGY NINA 33455,OTROS,2026-07-16,578200,3.0,,,2,ACTIVO,1.0,0.0
15192,PORTA BEBE PARA CARRO NINO BOOGY 33456,OTROS,2026-07-16,756400,4.0,,,2,ACTIVO,1.33,0.0
15193,DIDACTICO UNICORNIO BOOGY 33505,OTROS,2026-07-17,348600,15.0,,,1,ACTIVO,5.0,0.0
15194,DIDACTICO PULPO BOOGY 33506,OTROS,2026-07-08,252600,11.0,,,10,ACTIVO,3.67,0.0
15195,DIDACTICO DINO BOOGY 33507,OTROS,2026-07-17,324600,14.0,,,1,ACTIVO,4.67,0.0
15196,DIDACTICO LEON BOOGY 33508,OTROS,2026-07-14,535200,23.0,,,4,ACTIVO,7.67,0.0
15197,SET LONCHERA BOOGY 33542,OTROS,2026-07-06,36000,3.0,,,12,ACTIVO,1.0,0.0
15198,SET LONCHERA BOOGY NINA 33543,OTROS,2026-07-06,36000,3.0,,,12,ACTIVO,1.0,0.0
15199,DIDACTICO FOMY ANIMALES BOOGY 33606,OTROS,2026-07-11,41400,6.0,,,7,ACTIVO,2.0,0.0
15200,DIDACTICOS FOMY ANIMALES BOOGY 33607,OTROS,2026-07-06,23600,4.0,,,12,ACTIVO,1.33,0.0
15201,CHUPO BOCA ANCHA X 2 68046,BIBERONES Y EXTRACTORES,2026-07-18,52000,13.0,,,0,ACTIVO,4.33,0.0
15202,GIMNASIO PIANO BOOGY 1922,JUGUETES Y ACCESORIOS,2026-07-10,519600,10.0,,,8,ACTIVO,3.33,0.0
15203,GIMNASIO PIANO BOOGY 1923,JUGUETES Y ACCESORIOS,2026-07-10,519600,10.0,,,8,ACTIVO,3.33,0.0
15204,ANDADERA LEON BOOGY 1928,CAMINADORES Y MONTABLES,2026-07-18,627200,8.0,,,0,ACTIVO,2.67,0.0
15205,ANDADERA ELEFANTE BOOGY 1929,CAMINADORES Y MONTABLES,2026-07-18,463200,6.0,,,0,ACTIVO,2.0,0.0
15206,MECEDORA BOOGY 2194,OTROS,2026-07-18,1172800,11.0,,,0,ACTIVO,3.67,0.0
15207,MECEDORA BOOGY 2200,OTROS,2026-07-18,2756800,26.0,,,0,ACTIVO,8.67,0.0
15208,CHUPO BOCA ANCHA X 2 3M 02331,BIBERONES Y EXTRACTORES,2026-07-18,114000,19.0,,,0,ACTIVO,6.33,0.0
15209,CHUPO BOCA ANCHA X 2,BIBERONES Y EXTRACTORES,2026-07-18,69000,12.0,,,0,ACTIVO,4.0,0.0
15210,CHUPO BOCA ANCHA X 2 9M 02333,BIBERONES Y EXTRACTORES,2026-07-18,66000,11.0,,,0,ACTIVO,3.67,0.0
15211,TETERO 5 OZ BOOGY 05320,BIBERONES Y EXTRACTORES,2026-07-11,68000,8.0,,,7,ACTIVO,2.67,0.0
15212,TETERO BOOGY 9OZ 09319,BIBERONES Y EXTRACTORES,2026-07-16,190000,20.0,,,2,ACTIVO,6.67,0.0
15213,TETERO BOOGY 12OZ 12318,BIBERONES Y EXTRACTORES,2026-07-15,173100,15.0,,,3,ACTIVO,5.0,0.0
15214,TETERO BOOGY 12OZ 12324,BIBERONES Y EXTRACTORES,2026-06-30,71400,6.0,,,18,ACTIVO,2.0,0.0
15215,ASIENTO DE CARRO NINA BOOGY BCS001,OTROS,2026-07-14,908800,3.0,,,4,ACTIVO,1.0,0.0
15216,ASIENTO DE CARRO NINO BOOGY BCS002,OTROS,2026-07-14,1228800,4.0,,,4,ACTIVO,1.33,0.0
15217,DUCHA ELECTRICA BOOGY JIRAFA BST001,OTROS,2026-07-18,90000,2.0,,,0,ACTIVO,0.67,0.0
15218,DUCHA ELECTRICA BOOGY KOALA BST002,OTROS,2026-07-17,169200,4.0,,,1,ACTIVO,1.33,0.0
15219,DUCHA ELECTRICA BOOGY ELEFANTE BST003,OTROS,2026-07-18,214200,5.0,,,0,ACTIVO,1.67,0.0
15220,DUCHA ELECTRICA BOOGY PATO BST004,OTROS,2026-07-18,394200,9.0,,,0,ACTIVO,3.0,0.0
15221,DUCHA ELECTRICA BOOGY PATO BST005,OTROS,2026-07-18,566200,13.0,,,0,ACTIVO,4.33,0.0
15222,DUCHA ELECTRICA BOOGY PINGUINO BST006,OTROS,2026-07-18,214200,5.0,,,0,ACTIVO,1.67,0.0
15223,TRICICLO OSO NINO BOOGY BTR 2002,CAMINADORES Y MONTABLES,2026-07-10,1756000,15.0,,,8,ACTIVO,5.0,0.0
15224,TRICICLO OSO NINA BOOGY BTR 2003,CAMINADORES Y MONTABLES,2026-07-10,1992000,17.0,,,8,ACTIVO,5.67,0.0
15225,CALENTADOR Y ESTERILIZADOR BOOGY BW001,OTROS,2026-07-18,696000,9.0,,,0,ACTIVO,3.0,0.0
15226,TETERO NUTRO 4OZ RB 0001,BIBERONES Y EXTRACTORES,2026-07-18,499500,53.0,,,0,ACTIVO,17.67,0.0
15227,TETERO NUTRO 8OZ RB 0002,BIBERONES Y EXTRACTORES,2026-07-18,374700,36.0,,,0,ACTIVO,12.0,0.0
15228,TETERO NUTRO12OZ RB 0003,BIBERONES Y EXTRACTORES,2026-07-18,375600,33.0,,,0,ACTIVO,11.0,0.0
15229,MECEDORA BOOGY RC001,OTROS,2026-07-18,1700800,16.0,,,0,ACTIVO,5.33,0.0
15230,MECEDORA BOOGY RC003,OTROS,2026-07-08,759200,6.0,,,10,ACTIVO,2.0,0.0
15231,MECEDORA BOOGY RC004,OTROS,2026-07-15,1409200,11.0,,,3,ACTIVO,3.67,0.0
15232,MECEDORA BOOGY RC005,OTROS,2026-07-15,1659200,13.0,,,3,ACTIVO,4.33,0.0
15233,MECEDORA BOOGY RC006,OTROS,2026-07-11,1139200,9.0,,,7,ACTIVO,3.0,0.0
15234,MOSQUITERO CORRAL BOOGY REV 2026,MOBILIARIO INFANTIL,2026-07-18,737700,60.0,,,0,ACTIVO,20.0,0.0
15235,MOSQUITERO COCHE BOOGY REV 2028,COCHES Y PORTEO,2026-07-17,503200,62.0,,,1,ACTIVO,20.67,0.0
15236,PLATO SILICONA BOOGY OSO REV 2029,OTROS,2026-07-14,151500,10.0,,,4,ACTIVO,3.33,0.0
15237,PLATO SILICONA BOOGY DINO REV 2030,OTROS,2026-07-17,240500,16.0,,,1,ACTIVO,5.33,0.0
15238,VASO SILICONA + MORDEDOR BOOGY REV 2031,JUGUETES Y ACCESORIOS,2026-07-17,309000,25.0,,,1,ACTIVO,8.33,0.0
15239,CUCHARA SILICONA X 2 BOOGY REV 2032,OTROS,2026-07-18,221400,30.0,,,0,ACTIVO,10.0,0.0
15240,TRICICLO NINA TRB 2004,CAMINADORES Y MONTABLES,2026-07-18,380000,4.0,,,0,ACTIVO,1.33,0.0
15241,TRICICLO NINO TRB 2005,CAMINADORES Y MONTABLES,2026-07-06,285000,3.0,,,12,ACTIVO,1.0,0.0
15242,TRICICLO MOTO TRB 2006,CAMINADORES Y MONTABLES,2026-07-18,829500,7.0,,,0,ACTIVO,2.33,0.0
15243,TRICICLO MOTO TRB 2007,CAMINADORES Y MONTABLES,2026-07-10,709500,6.0,,,8,ACTIVO,2.0,0.0
15244,VASO 8 OZ INFANTEC BIP 1560,OTROS,2026-07-10,55600,4.0,,,8,ACTIVO,1.33,0.0
15245,SET VAJILLA INFANTEC BIP 1566,OTROS,2026-07-18,363000,22.0,,,0,ACTIVO,7.33,0.0
13545,COMEDOR BEBESITOS NG 205,MOBILIARIO INFANTIL,2026-05-21,1071000,1.0,37.0,8510000.0,58,DORMIDO,0.33,112.1
13540,COMEDOR BEBESITOS NG 200,MOBILIARIO INFANTIL,2026-05-26,3650000,4.0,28.0,6440000.0,53,DORMIDO,1.33,21.1
13526,CORRAL BEBESITOS ST 3700 - 547,MOBILIARIO INFANTIL,2026-04-22,2488000,1.0,17.0,6428431.0,87,DORMIDO,0.33,51.5
13554,COCHE SPECTRUM SPM 900 - 494,COCHES Y PORTEO,2026-04-23,3885397,13.0,15.0,5750955.0,86,DORMIDO,4.33,3.5
12609,GIMNASIO PELOTAS BEBESITOS NRK 6,JUGUETES Y ACCESORIOS,2026-06-16,4576000,5.0,44.0,5401176.0,32,DORMIDO,1.67,26.3
10997,PELUCHE MUSICAL LELEBE YMY 612,JUGUETES Y ACCESORIOS,2026-06-05,3286160,14.0,212.0,4283672.0,43,DORMIDO,4.67,45.4
13541,COMEDOR BEBESITOS NG 201,MOBILIARIO INFANTIL,2026-05-04,5340000,1.0,18.0,4140000.0,75,DORMIDO,0.33,54.5
13425,GUANTE MORDEDOR BOOGY 21427,JUGUETES Y ACCESORIOS,2026-06-17,432824,10.0,344.0,4070208.0,31,DORMIDO,3.33,103.3
10090,MAMELUCO TEDMIMAK X 5 MANGA LARGA X 66002,OTROS,2026-05-22,4397402,8.0,138.0,4060098.0,57,DORMIDO,2.67,51.7
13326,CUCHARA SILICONA X 2 J 2204030,OTROS,2026-05-09,429810,8.0,664.0,3891704.0,70,DORMIDO,2.67,248.7
13431,LLAMADIENTE BOOGY 21454,OTROS,2026-06-17,711920,1.0,256.0,3503104.0,31,DORMIDO,0.33,775.8
13624,SET ASEO NOOR NOS 178,OTROS,2026-04-30,525032,12.0,452.0,3124224.0,79,DORMIDO,4.0,113.0
13421,GUANTE MORDEDOR BOOGY 21428,JUGUETES Y ACCESORIOS,2026-06-06,485316,10.0,286.0,2950376.0,42,DORMIDO,3.33,85.9
14029,CEPILLO PEINE ONLY BL 2306-29,OTROS,2026-06-06,530600,3.0,773.0,2736420.0,42,DORMIDO,1.0,773.0
13563,COCHE SPECTRUM SPL 1603,COCHES Y PORTEO,2026-05-02,720000,2.0,4.0,2394880.0,77,DORMIDO,0.67,6.0
11449,MOVIL PELUCHE BABY FANS 21705,JUGUETES Y ACCESORIOS,2026-06-13,2748129,11.0,102.0,2151486.0,35,DORMIDO,3.67,27.8
10641,VASO BOOGY 20853,OTROS,2026-06-02,1802365,5.0,201.0,2048994.0,46,DORMIDO,1.67,120.4
14073,MOVIL CUNA BABE BED BELL BL 2306-248,MOBILIARIO INFANTIL,2026-05-21,1328299,3.0,95.0,2042405.0,58,DORMIDO,1.0,95.0
14080,CARGADOR KANG YING BL 2306-276,OTROS,2026-05-20,7136970,4.0,99.0,1998513.0,59,DORMIDO,1.33,74.4
14641,PLATO SILICONA BL 2024+47,OTROS,2026-06-02,2557600,6.0,179.0,1941076.0,46,DORMIDO,2.0,89.5
13556,COCHE SPECTRUM SPM 900 - 503,COCHES Y PORTEO,2026-04-23,2268794,3.0,5.0,1916985.0,86,DORMIDO,1.0,5.0
14551,LLAMADIENTE BOOGY 33465,OTROS,2026-05-22,1034400,16.0,228.0,1908360.0,57,DORMIDO,5.33,42.8
13570,COCHE SPECTRUM SPM 900 - 496,COCHES Y PORTEO,2026-04-23,1757532,4.0,5.0,1893830.0,86,DORMIDO,1.33,3.8
14074,MOVIL CUNA BABE BED BELL BL 2306-249,MOBILIARIO INFANTIL,2026-06-17,1111148,4.0,85.0,1827415.0,31,DORMIDO,1.33,63.9
14180,CHILLON FUNNY X 5 BL 2306 - 107,OTROS,2026-06-05,1818772,28.0,298.0,1765352.0,43,DORMIDO,9.33,31.9
14077,MOVIL CUNA BABE BED BELL BL 2306-252,MOBILIARIO INFANTIL,2026-06-03,2012254,7.0,90.0,1696860.0,45,DORMIDO,2.33,38.6
13559,COCHE SPECTRUM SPL 1500,COCHES Y PORTEO,2026-05-02,2174454,3.0,3.0,1695681.0,77,DORMIDO,1.0,3.0
13637,MALLA FRUTA INFANTEC BIP 1480,OTROS,2026-06-01,877330,18.0,150.0,1674750.0,47,DORMIDO,6.0,25.0
13555,COCHE SPECTRUM SPM 900 - 502,COCHES Y PORTEO,2026-04-23,2071394,1.0,4.0,1533588.0,86,DORMIDO,0.33,12.1
13558,COCHE SPECTRUM SPM 900 - 505,COCHES Y PORTEO,2026-04-23,1583397,3.0,4.0,1533588.0,86,DORMIDO,1.0,4.0
13569,COCHE SPECTRUM SPM 900 - 493,COCHES Y PORTEO,2026-04-23,2917532,5.0,4.0,1515064.0,86,DORMIDO,1.67,2.4
8946,ARNES AIEBAO 2018,OTROS,2026-05-23,2930296,13.0,70.0,1508360.0,56,DORMIDO,4.33,16.2
14644,TETERO ONLY 2 ONZ C 63,BIBERONES Y EXTRACTORES,2026-05-11,2988600,33.0,642.0,1497786.0,68,DORMIDO,11.0,58.4
13336,MANTILLA KOLACO SZ 141,OTROS,2026-05-06,4655292,1.0,97.0,1467804.0,73,DORMIDO,0.33,293.9
14530,LLAMADIENTE BOOGY 21920,OTROS,2026-06-13,2297400,11.0,180.0,1444500.0,35,DORMIDO,3.67,49.0
12376,VASO 13 OZ BOOGY 21413,OTROS,2026-05-21,1701312,12.0,119.0,1440614.0,58,DORMIDO,4.0,29.8
14072,MOVIL CUNA BABE BED BELL BL 2306-247,MOBILIARIO INFANTIL,2026-06-02,2306998,3.0,65.0,1397435.0,46,DORMIDO,1.0,65.0
14239,SONAJERO MUSICAL INSTRUMENTS X 6 BL 2306 - 166,JUGUETES Y ACCESORIOS,2026-04-20,2674542,20.0,143.0,1344629.0,89,DORMIDO,6.67,21.4
12352,LLAMADIENTE BOOGY 20800,OTROS,2026-04-27,952225,2.0,160.0,1308000.0,82,DORMIDO,0.67,238.8
13412,PORTALECHE BOOGY 19963,ALIMENTOS Y BEBIDAS,2026-06-05,367890,4.0,204.0,1260312.0,43,DORMIDO,1.33,153.4
13557,COCHE SPECTRUM SPM 900 - 504,COCHES Y PORTEO,2026-04-23,1750191,2.0,3.0,1150191.0,86,DORMIDO,0.67,4.5
14523,SET DE CEPILLOS BOOGY 21977,OTROS,2026-06-06,2636000,21.0,131.0,1037651.0,42,DORMIDO,7.0,18.7
639,LLAMADIENTES INFANTEC BIP 1024,OTROS,2026-06-01,1941672,48.0,269.0,1035112.0,47,DORMIDO,16.0,16.8
11940,SILLA INFANTIL ARMATY DIDACTICA PELETIZADO,OTROS,2026-05-19,1685648,24.0,122.0,995764.0,60,DORMIDO,8.0,15.2
11525,ENTRETENEDOR CADENA BOOGY 20932,OTROS,2026-06-01,1632656,12.0,195.0,963690.0,47,DORMIDO,4.0,48.8
14091,BABERO PLASTICO BL 2306-366,ROPA Y TEXTIL,2026-06-06,1038840,16.0,699.0,957630.0,42,DORMIDO,5.33,131.1
10892,SET DE ASEO NOOR ABHM 1003,OTROS,2026-06-17,1335640,5.0,55.0,950950.0,31,DORMIDO,1.67,32.9
12388,LLAMADIENTES BOOGY 20804,OTROS,2026-04-27,1307402,2.0,114.0,921804.0,82,DORMIDO,0.67,170.1
8317,MAMELUCO TEDMIMAK MANGA CORTA X5 REF 66001,OTROS,2026-06-13,10864014,2.0,35.0,918155.0,35,DORMIDO,0.67,52.2
10129,MANTILLA KOLACO SZ 125,OTROS,2026-06-01,4220798,17.0,55.0,849860.0,47,DORMIDO,5.67,9.7
8988,TETERO 12 OZ WAKIDS 76190,BIBERONES Y EXTRACTORES,2026-05-15,837908,2.0,111.0,844044.0,64,DORMIDO,0.67,165.7
14300,TABLET DIDACTICA DINOSAURIOS SMART BL 2306 - 144,OTROS,2026-05-09,1703702,1.0,156.0,837096.0,70,DORMIDO,0.33,472.7
13419,LLAMADIENTE BOOGY 21423,OTROS,2026-04-25,2727409,18.0,286.0,827398.0,84,DORMIDO,6.0,47.7
14105,JABONERA OSO X 3 J 23417-2,HIGIENE PERSONAL,2026-06-04,767250,21.0,150.0,735000.0,44,DORMIDO,7.0,21.4
14512,VASO INFANTEC ND 5002,OTROS,2026-06-01,1732800,14.0,75.0,707025.0,47,DORMIDO,4.67,16.1
8501,EXTRACTOR INFANTEC GBP 053,BIBERONES Y EXTRACTORES,2026-06-06,1839825,2.0,46.0,704030.0,42,DORMIDO,0.67,68.7
9568,CUCHARA INFAN TEC BIP 1226,OTROS,2026-06-17,361000,1.0,133.0,668192.0,31,DORMIDO,0.33,403.0
60,COJIN MATERNO LACTANCIA REF 1052,CUIDADO FEMENINO Y MATERNIDAD,2026-05-21,4656511,9.0,24.0,630336.0,58,DORMIDO,3.0,8.0
14041,SET DE ASEO ONLY BL 2306-46,OTROS,2026-05-26,2765252,5.0,141.0,607287.0,53,DORMIDO,1.67,84.4
13562,COCHE SPECTRUM SPL 1600,COCHES Y PORTEO,2026-05-02,958720,1.0,1.0,598720.0,77,DORMIDO,0.33,3.0
1370,TETERO 12 OZ INFANTEC GB 1397,BIBERONES Y EXTRACTORES,2026-06-02,1309678,1.0,43.0,595077.0,46,DORMIDO,0.33,130.3
13857,VASO INFANTEC BIP 1519,OTROS,2026-06-01,694406,2.0,70.0,560210.0,47,DORMIDO,0.67,104.5
14187,SONAJERO BABY X 2 BL 2306 - 158,JUGUETES Y ACCESORIOS,2026-06-02,1422304,15.0,153.0,556308.0,46,DORMIDO,5.0,30.6
12607,ESCOBILLON NOOR NOS 164,OTROS,2026-05-16,384550,4.0,156.0,543816.0,63,DORMIDO,1.33,117.3
14031,CEPILLO PEINE ONLY BL 2306-31,OTROS,2026-06-16,2798871,2.0,120.0,533640.0,32,DORMIDO,0.67,179.1
14025,SET DE ASEO ONLY BL 2306-22,OTROS,2026-06-04,3167075,8.0,103.0,533025.0,44,DORMIDO,2.67,38.6
7467,PORTALECHE INFANTEC GBS 414,ALIMENTOS Y BEBIDAS,2026-06-17,1353792,6.0,46.0,512072.0,31,DORMIDO,2.0,23.0
12558,CEPILLO PEINE INFANTEC GB 7012,OTROS,2026-06-06,329876,3.0,80.0,497280.0,42,DORMIDO,1.0,80.0
13856,VASO INFANTEC BIP 1515,OTROS,2026-06-01,1226394,1.0,62.0,494574.0,47,DORMIDO,0.33,187.9
13863,SET ASEO BABY COLOR ND 2231,OTROS,2026-06-11,304280,4.0,83.0,469448.0,37,DORMIDO,1.33,62.4
12349,VASO BOOGY 21390,OTROS,2026-05-16,1433870,4.0,33.0,418011.0,63,DORMIDO,1.33,24.8
1354,CEPILLO PEINE INFANTEC GB 0763,OTROS,2026-04-29,509295,6.0,74.0,415806.0,80,DORMIDO,2.0,37.0
14508,VASO INFANTEC BIP 1013,OTROS,2026-06-02,748300,9.0,54.0,415530.0,46,DORMIDO,3.0,18.0
12056,PORTALECHE WAKIDS 76472,ALIMENTOS Y BEBIDAS,2026-05-07,830281,7.0,75.0,411225.0,72,DORMIDO,2.33,32.2
7882,TETERO 2 OZ INFAN TEC BIP 1216,BIBERONES Y EXTRACTORES,2026-04-30,471000,4.0,99.0,405999.0,79,DORMIDO,1.33,74.4
10670,LLAMADIENTE BOOGY 20930,OTROS,2026-05-08,494074,8.0,104.0,402896.0,71,DORMIDO,2.67,39.0
13862,VASO INFANTEC GB 1392,OTROS,2026-05-12,663190,1.0,47.0,366506.0,67,DORMIDO,0.33,142.4
13814,TETERO 2 OZ BOOGY 21928,BIBERONES Y EXTRACTORES,2026-05-08,956566,6.0,97.0,363265.0,71,DORMIDO,2.0,48.5
14330,TETERO 5 ONZ BOOGY 22006,BIBERONES Y EXTRACTORES,2026-04-21,2614900,2.0,59.0,359605.0,88,DORMIDO,0.67,88.1
4307,VAJILLA INFANTEC BIP 1091,OTROS,2026-06-05,545666,6.0,26.0,358462.0,43,DORMIDO,2.0,13.0
12394,PORTALECHE BOOGY 19990,ALIMENTOS Y BEBIDAS,2026-06-06,417976,11.0,60.0,338280.0,42,DORMIDO,3.67,16.3
13625,SET ASEO NOOR NOS 12,OTROS,2026-06-06,647712,6.0,50.0,320400.0,42,DORMIDO,2.0,25.0
14504,TETERO 12 OZ INFAN TEC BIP 1564,BIBERONES Y EXTRACTORES,2026-06-01,1421400,2.0,30.0,257160.0,47,DORMIDO,0.67,44.8
10026,FLOTADOR DISNEY BESTWAY 91003,OTROS,2026-05-21,946560,2.0,11.0,200640.0,58,DORMIDO,0.67,16.4
5419,VASO SIPPER CUP ESTAMPADO PRAKTIPLAS,OTROS,2026-06-17,5599266,12.0,73.0,162863.0,31,DORMIDO,4.0,18.2
13882,LLAMADIENTE CADENA BOOGY 21479,OTROS,2026-06-06,1319905,10.0,11.0,152691.0,42,DORMIDO,3.33,3.3
13450,LLAMADIENTES BOOGY 21452,OTROS,2026-06-13,1224620,12.0,39.0,148473.0,35,DORMIDO,4.0,9.8
13880,LLAMADIENTE CADENA BOOGY 21477,OTROS,2026-06-06,1376593,5.0,8.0,111192.0,42,DORMIDO,1.67,4.8
8683,COLONIA ARRURRU ROSADA X 120,ESTUCHES Y KITS REGALO,2026-06-03,5547891,52.0,4.0,69956.0,45,DORMIDO,17.33,0.2
9558,ENTRETENEDOR SAFARY GBS 029,OTROS,2026-05-04,340737,4.0,12.0,50292.0,75,DORMIDO,1.33,9.0
13627,ENTRETENEDOR INFANTEC BIP 1430,OTROS,2026-05-04,433456,4.0,9.0,48663.0,75,DORMIDO,1.33,6.8
13,BANERA PEQUENA PRAKTIPLAS,BAÑO BEBÉ (BAÑERAS Y BACINES),2026-05-04,41641400,17.0,,,75,DORMIDO,5.67,0.0
61,ESPUMA BANERA ABBA 1203,BAÑO BEBÉ (BAÑERAS Y BACINES),2026-04-22,2661515,2.0,,,87,DORMIDO,0.67,0.0
482,CREMA N4 NATURAL X 20G,CREMAS Y CUIDADO PIEL,2026-06-02,916807,13.0,,,46,DORMIDO,4.33,0.0
506,VASO BABY FLYERS GB 1035,OTROS,2026-06-01,2010087,44.0,,,47,DORMIDO,14.67,0.0
650,TERMOMETRO DIGITAL CABEZA BL 2412+112,FARMACIA Y BOTIQUÍN,2026-06-03,4067700,6.0,,,45,DORMIDO,2.0,0.0
3657,TETERO SAFARI GBS 406,BIBERONES Y EXTRACTORES,2026-05-22,1034550,7.0,,,57,DORMIDO,2.33,0.0
4648,SOPORTE BANERA CON CAMBIADOR ABBA 1219,BAÑO BEBÉ (BAÑERAS Y BACINES),2026-06-03,12775035,8.0,,,45,DORMIDO,2.67,0.0
8682,COLONIA ARRURRU AZUL X 120,ESTUCHES Y KITS REGALO,2026-06-16,5642600,65.0,,,32,DORMIDO,21.67,0.0
9190,SHAMPOO ARRURRU X 400 CABELLO OSCURO,ESTUCHES Y KITS REGALO,2026-06-12,6091936,14.0,,,36,DORMIDO,4.67,0.0
10928,TETERO INFANTEC BIP 1390,BIBERONES Y EXTRACTORES,2026-05-16,459932,18.0,,,63,DORMIDO,6.0,0.0
11506,VASO 10 OZ BOOGY 20899,OTROS,2026-05-14,2268108,6.0,,,65,DORMIDO,2.0,0.0
12544,TETERO INFANTEC BIP 1265,BIBERONES Y EXTRACTORES,2026-06-02,179300,6.0,,,46,DORMIDO,2.0,0.0
13429,CEPILLO DEDO ESTUCHE BOOGY 21445,ESTUCHES Y KITS REGALO,2026-06-06,1441900,123.0,,,42,DORMIDO,41.0,0.0
13610,TETERO INFANTEC BIP 1229,BIBERONES Y EXTRACTORES,2026-05-16,212296,12.0,,,63,DORMIDO,4.0,0.0
13631,GANCHO PANAL INFANTEC X 4 ND 7103,PAÑALES,2026-06-10,549552,23.0,,,38,DORMIDO,7.67,0.0
13855,VASO INFANTEC BIP 1509,OTROS,2026-05-26,753836,2.0,,,53,DORMIDO,0.67,0.0
13872,TETERO 15 OZ BOOGY 21921,BIBERONES Y EXTRACTORES,2026-06-17,5963234,43.0,,,31,DORMIDO,14.33,0.0
13876,TETERO 16 OZ BOOGY 21980,BIBERONES Y EXTRACTORES,2026-04-24,7089670,5.0,,,85,DORMIDO,1.67,0.0
14532,ENTRETENEDOR BOOGY 21941,OTROS,2026-05-20,1027400,29.0,,,59,DORMIDO,9.67,0.0
14611,PANALERA DEELLT BL 2412+017,PAÑALES,2026-06-03,4995200,3.0,,,45,DORMIDO,1.0,0.0
14614,PANALERA DEELLT BL 2412+019,PAÑALES,2026-06-01,4965900,21.0,,,47,DORMIDO,7.0,0.0
14649,CONTENT MEDICAL XL X 9,OTROS,2026-06-09,1781900,13.0,,,39,DORMIDO,4.33,0.0
14663,TETERO ONLY 14 ONZ 2024+78,BIBERONES Y EXTRACTORES,2026-06-01,2778400,1.0,,,47,DORMIDO,0.33,0.0
14680,PLATO SILICONA ONLY 2024+48,OTROS,2026-06-06,1597200,24.0,,,42,DORMIDO,8.0,0.0
14690,PANALERA DOUDOUYA BL 2412+013,PAÑALES,2026-05-21,6775300,10.0,,,58,DORMIDO,3.33,0.0
14692,PANALERA BABY SKY BL 2412+011,PAÑALES,2026-06-17,4127200,7.0,,,31,DORMIDO,2.33,0.0
